time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-06-03T20:15:53.440Z,38.8413315,-122.8249969,2.99,1.1,md,6,139,0.008638,0.02,nc,nc72231856,2014-06-04T00:05:09.160Z,"9km WNW of Cobb, California",earthquake
2014-06-03T20:13:44.100Z,38.8395,-122.8287,2.7,0.4,Md,9,79.2,0.00898315,0.03,nc,nc72231851,2014-06-03T20:42:02.562Z,"9km WNW of Cobb, California",earthquake
2014-06-03T20:12:21.000Z,44.7913,-110.7632,2.1,1.2,Md,,237.6,0.06288207,0.13,uu,uu60071542,2014-06-09T14:56:33.564Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T20:04:00.000Z,61.0122,-151.366,72.5,1.5,ml,21,79.1999936640005,,0.47,ak,ak11281252,2014-06-13T20:30:50.955Z,"36km N of Nikiski, Alaska",earthquake
2014-06-03T20:00:54.503Z,37.5431,-116.3572,10.1613,0.07,ml,5,290.68,0.386,0.0745,nn,nn00448717,2014-06-11T00:49:11.000Z,"71km S of Warm Springs, Nevada",earthquake
2014-06-03T19:56:13.700Z,38.7925,-122.8013,4,0.5,Md,7,93.6,0,0.01,nc,nc72231846,2014-06-03T20:26:02.489Z,"4km WNW of The Geysers, California",earthquake
2014-06-03T19:53:06.010Z,-16.6294,175.7266,9.95,5,mb,,62,2.484,0.75,us,usc000ralh,2014-06-04T15:09:56.913Z,"215km WNW of Lautoka, Fiji",earthquake
2014-06-03T19:50:04.700Z,35.7273,-97.409,4.58,2.6,ml,,83,,0.65,us,usc000ramy,2014-06-04T14:13:47.480Z,"10km NE of Edmond, Oklahoma",earthquake
2014-06-03T19:43:51.000Z,65.6079,-147.7703,10,0.8,ml,9,237.599980992002,,0.66,ak,ak11290753,2014-06-13T20:31:52.179Z,"northern Alaska",earthquake
2014-06-03T19:42:18.600Z,44.787,-110.7592,4.2,1.6,Ml,,198,0.06288207,0.16,uu,uu60071532,2014-06-03T22:12:51.792Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T19:41:56.780Z,-31.7332,-179.9437,386.72,4.3,mb,,144,3.028,1.25,us,usc000ral1,2014-06-04T13:45:40.404Z,"104km WSW of L'Esperance Rock, New Zealand",earthquake
2014-06-03T19:38:29.110Z,39.4143333,-123.2805,7.15,1.48,md,15,75,0.209,0.03,nc,nc72231841,2014-06-11T00:38:07.613Z,"6km E of Willits, California",earthquake
2014-06-03T19:36:51.410Z,33.3261667,-116.2943333,14.08,1.27,ml,35,66,0.06096,0.19,ci,ci15508441,2014-06-04T16:32:45.080Z,"10km NE of Borrego Springs, California",earthquake
2014-06-03T19:32:43.000Z,59.0469,-136.1126,3.2,1.4,ml,7,143.999988480001,,0.55,ak,ak11290752,2014-06-13T20:31:50.871Z,"Southeastern Alaska",earthquake
2014-06-03T19:28:59.450Z,33.4403333,-116.6465,8.18,0.81,ml,28,63,0.05383,0.13,ci,ci15508433,2014-06-04T16:27:21.950Z,"12km S of Anza, California",earthquake
2014-06-03T19:23:14.000Z,63.5234,-147.4559,0.1,1.7,ml,25,53.9999956800003,,0.57,ak,ak11281204,2014-06-13T20:30:49.597Z,"75km ENE of Cantwell, Alaska",earthquake
2014-06-03T19:22:38.000Z,60.1231,-141.4343,0,1.4,ml,13,169.199986464001,,1.04,ak,ak11281202,2014-06-13T20:30:48.664Z,"55km E of Cape Yakataga, Alaska",earthquake
2014-06-03T19:20:57.900Z,38.81,-122.8117,2.2,0.9,Md,10,104.4,0.00898315,0.02,nc,nc72231831,2014-06-03T19:37:02.254Z,"6km NW of The Geysers, California",earthquake
2014-06-03T19:08:50.000Z,44.7932,-110.7527,6.5,2.2,Ml,,205.2,0.07186522,0.12,uu,uu60071527,2014-06-04T18:15:21.375Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T19:06:49.900Z,45.9582,-122.6082,14.1,0.6,Md,,234,0.13474729,0.13,uw,uw60801261,2014-06-05T19:48:09.656Z,"11km NNE of La Center, Washington",earthquake
2014-06-03T19:06:45.900Z,36.1155,-120.1107,8.8,1.7,Md,45,154.8,0.05389892,0.08,nc,nc72231826,2014-06-11T00:33:07.535Z,"9km S of Huron, California",earthquake
2014-06-03T18:59:00.710Z,33.505,-116.4701667,9.64,0.72,ml,21,99,0.04144,0.12,ci,ci15508417,2014-06-04T16:02:00.270Z,"19km ESE of Anza, California",earthquake
2014-06-03T18:49:38.300Z,44.8207,-110.752,6.9,1.6,Ml,,255.6,0.08084838,0.13,uu,uu60071512,2014-06-09T17:38:57.060Z,"32km ENE of West Yellowstone, Montana",earthquake
2014-06-03T18:49:17.200Z,44.8193,-110.7427,6.2,0.9,Md,,255.6,0.08084838,0.07,uu,uu60005290,2014-06-09T17:44:07.112Z,"33km ENE of West Yellowstone, Montana",earthquake
2014-06-03T18:45:23.200Z,35.732,-121.1235,7.3,1.3,Md,36,57.6,0.02694946,0.09,nc,nc72231816,2014-06-12T02:57:51.970Z,"11km NNE of San Simeon, California",earthquake
2014-06-03T18:42:25.100Z,44.7862,-110.7658,2.5,0.9,Ml,,226.8,0.06288207,0.09,uu,uu60071507,2014-06-09T17:31:41.996Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T18:30:54.500Z,37.984,-122.4603,0,0.9,Md,9,133.2,0.01796631,0.12,nc,nc72231811,2014-06-06T23:02:18.743Z,"1km SW of Quarry near San Rafael, CA",quarry
2014-06-03T18:22:56.410Z,33.7048333,-116.7226667,19.75,0.76,ml,24,133,0.009493,0.08,ci,ci15508409,2014-06-04T15:58:21.170Z,"3km S of Idyllwild, California",earthquake
2014-06-03T18:16:47.000Z,35.5683,-120.8395,3.3,1.1,Md,30,50.4,0.06288207,0.11,nc,nc72231801,2014-06-11T01:12:08.999Z,"12km W of Templeton, California",earthquake
2014-06-03T18:16:20.000Z,60.15,-141.5697,0,0.6,ml,5,169.199986464001,,0.45,ak,ak11281194,2014-06-13T20:31:20.983Z,"Southern Alaska",earthquake
2014-06-03T18:14:27.100Z,43.917,-123.7243,0,1.5,Md,,100.8,0,0.1,uw,uw60801181,2014-06-04T16:07:32.735Z,"31km ESE of Florence, Oregon",quarry
2014-06-03T18:12:59.100Z,38.7918,-122.7467,3.2,1.2,Md,19,57.6,0.00898315,0.03,nc,nc72231791,2014-06-03T21:28:02.844Z,"1km NNE of The Geysers, California",earthquake
2014-06-03T18:11:11.140Z,35.6651667,-118.4581667,11.19,0.6,ml,8,159,0.01314,0.09,ci,ci15508401,2014-06-04T15:54:46.085Z,"4km S of Wofford Heights, California",earthquake
2014-06-03T18:10:58.600Z,38.788,-122.7735,3.9,1.5,Md,46,39.6,0.00898315,0.03,nc,nc72231786,2014-06-13T22:56:04.475Z,"1km NW of The Geysers, California",earthquake
2014-06-03T18:05:15.000Z,62.1748,-150.7199,64.2,1.1,ml,13,100.799991936001,,0.21,ak,ak11281157,2014-06-13T20:30:47.218Z,"35km WSW of Talkeetna, Alaska",earthquake
2014-06-03T18:00:21.230Z,36.3581,69.9817,142.63,4.6,mb,,66,0.902,0.69,us,usc000rajt,2014-06-04T13:37:27.974Z,"26km SSE of Farkhar, Afghanistan",earthquake
2014-06-03T17:54:58.700Z,36.1155,-118.0575,0.59,1.91,ml,27,78,0.1641,0.14,ci,ci15508393,2014-06-04T15:49:56.810Z,"52km NE of Kernville, California",earthquake
2014-06-03T17:50:02.800Z,19.5677,-155.4583,43.6,1.8,Md,,212.4,0.04491576,0.19,hv,hv60706886,2014-06-03T20:34:06.355Z,"27km WNW of Volcano, Hawaii",earthquake
2014-06-03T17:47:16.000Z,62.0364,-148.3646,38,0.7,ml,7,118.799990496001,,0.18,ak,ak11281154,2014-06-13T20:30:45.876Z,"36km NE of Sutton-Alpine, Alaska",earthquake
2014-06-03T17:44:47.290Z,38.8201675,-122.8079987,3.56,0.63,md,10,87,0.003608,0.02,nc,nc72231761,2014-06-03T18:06:06.689Z,"6km NW of The Geysers, California",earthquake
2014-06-03T17:43:46.000Z,58.1714,-155.3733,3.1,2.4,ml,12,107.999991360001,,0.23,ak,ak11281152,2014-06-13T20:30:44.374Z,"94km SE of King Salmon, Alaska",earthquake
2014-06-03T17:33:07.800Z,44.7895,-110.7528,4.7,1.2,Ml,,234,0.07186522,0.07,uu,uu60071502,2014-06-09T17:26:36.949Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T17:32:52.700Z,35.729,-121.125,6.6,1,Md,15,61.2,0.02694946,0.07,nc,nc72231756,2014-06-10T01:40:42.264Z,"11km NNE of San Simeon, California",earthquake
2014-06-03T17:30:47.400Z,19.4528,-155.7118,14.1,1.1,Md,,151.2,0.05389892,0.08,hv,hv60706876,2014-06-03T21:10:47.542Z,"16km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-03T17:28:34.000Z,37.6612,-118.8505,5.6,0.4,Md,22,129.6,0.02694946,0.07,nc,nc72231751,2014-06-10T23:49:31.471Z,"10km E of Mammoth Lakes, California",earthquake
2014-06-03T17:23:21.400Z,38.7522,-122.7065,2.3,1.5,Md,40,57.6,0.00898315,0.07,nc,nc72231746,2014-06-11T01:23:04.704Z,"5km ESE of The Geysers, California",earthquake
2014-06-03T17:22:23.260Z,36.4985,140.6446,56.93,4.6,mb,,96,1.966,0.72,us,usc000rajg,2014-06-04T13:26:05.662Z,"7km ENE of Funaishikawa, Japan",earthquake
2014-06-03T17:16:38.000Z,60.1845,-141.2813,0,1,ml,6,122.399990208001,,1.3,ak,ak11281150,2014-06-13T20:30:43.150Z,"65km ENE of Cape Yakataga, Alaska",earthquake
2014-06-03T17:12:33.500Z,35.7287,-121.1208,7.2,1,Md,12,50.4,0.02694946,0.05,nc,nc72231736,2014-06-10T02:22:07.752Z,"11km NE of San Simeon, California",earthquake
2014-06-03T17:04:49.000Z,62.0728,-145.1122,16.8,1.4,ml,12,118.799990496001,,0.97,ak,ak11281149,2014-06-13T20:30:41.852Z,"23km E of Glennallen, Alaska",earthquake
2014-06-03T17:04:48.900Z,35.7272,-121.124,6.9,0.9,Md,16,61.2,0.02694946,0.03,nc,nc71084384,2014-06-11T00:11:36.550Z,"11km NNE of San Simeon, California",earthquake
2014-06-03T17:04:39.800Z,36.3548,-120.935,4.6,1.1,Md,24,93.6,0.03593261,0.07,nc,nc72231731,2014-06-11T01:02:08.785Z,"23km NE of King City, California",earthquake
2014-06-03T17:02:48.080Z,35.1493333,-118.399,0.01,1.46,ml,21,63,0.1428,0.11,ci,ci15508385,2014-06-04T15:42:50.998Z,"4km ENE of Tehachapi, California",quarry_blast
2014-06-03T16:34:20.100Z,44.8023,-110.7545,7.8,1.7,Ml,,248.4,0.07186522,0.06,uu,uu60071487,2014-06-04T18:06:36.288Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T16:29:02.860Z,35.922,-117.1761667,0.01,0.63,ml,9,131,0.09234,0.12,ci,ci15508377,2014-06-04T17:20:17.000Z,"26km NE of Searles Valley, California",quarry_blast
2014-06-03T16:28:08.900Z,38.788,-122.7448,2,0.9,Md,7,111.6,0.00898315,0.02,nc,nc72231716,2014-06-03T17:27:06.411Z,"1km NE of The Geysers, California",earthquake
2014-06-03T16:27:51.200Z,38.7887,-122.7455,1.8,1,Md,12,68.4,0.02694946,0.04,nc,nc72231711,2014-06-03T17:15:06.345Z,"1km NE of The Geysers, California",earthquake
2014-06-03T16:27:14.000Z,67.6836,-162.3958,14.8,3.2,ml,20,100.799991936001,,0.87,ak,ak11281142,2014-06-13T20:30:40.606Z,"27km ENE of Noatak, Alaska",earthquake
2014-06-03T16:26:14.900Z,35.729,-121.1212,7,1,Md,12,50.4,0.02694946,0.02,nc,nc72231706,2014-06-05T19:15:02.002Z,"Central California",earthquake
2014-06-03T16:15:31.720Z,38.7801667,-122.9283333,3.88,1.07,md,40,59,0.04293,0.05,nc,nc72231701,2014-06-04T21:12:03.257Z,"8km ESE of Cloverdale, California",earthquake
2014-06-03T16:13:23.000Z,62.9829,-150.4299,92.9,1,ml,,,,0.38,ak,ak11281140,2014-06-13T20:30:39.302Z,"75km NNW of Talkeetna, Alaska",earthquake
2014-06-03T16:11:23.820Z,36.7248,-116.304,10.12,0.17,ml,7,120.82,0.067,,nn,nn00448145,2014-06-03T16:12:56.000Z,"45km ESE of Beatty, Nevada",earthquake
2014-06-03T16:09:42.100Z,44.7912,-110.7505,4.5,1,Ml,,237.6,0.07186522,0.03,uu,uu60071482,2014-06-09T17:08:36.821Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T16:05:43.200Z,35.73,-121.1187,7,1.7,Md,46,50.4,0.02694946,0.07,nc,nc72231696,2014-06-11T00:45:08.696Z,"11km NE of San Simeon, California",earthquake
2014-06-03T16:03:57.100Z,35.7303,-121.1167,6.7,2.4,Md,73,50.4,0.03593261,0.05,nc,nc72231691,2014-06-03T23:06:08.763Z,"11km NE of San Simeon, California",earthquake
2014-06-03T15:57:50.800Z,19.2851,-67.2222,10,3,Md,9,248.4,0.82016185,0.3,pr,pr14154008,2014-06-04T00:00:23.462Z,"88km N of San Antonio, Puerto Rico",earthquake
2014-06-03T15:54:36.000Z,38.0665,-120.4148,0,1.8,Md,6,154.8,0.03593261,0.11,nc,nc72231686,2014-06-10T23:48:31.466Z,"0km SW of Quarry near Columbia, CA",quarry
2014-06-03T15:43:52.000Z,35.741,-121.1197,6.9,2,Md,63,50.4,0.02694946,0.1,nc,nc72231681,2014-06-11T00:23:06.177Z,"12km NNE of San Simeon, California",earthquake
2014-06-03T15:41:10.250Z,33.4848333,-117.0638333,6.9,0.51,ml,7,127,0.09341,0.23,ci,ci15508353,2014-06-04T15:33:10.882Z,"7km E of Temecula, California",earthquake
2014-06-03T15:39:09.600Z,44.8163,-110.7473,9,1.3,Ml,,255.6,0.08084838,0.08,uu,uu60071477,2014-06-04T18:01:21.225Z,"33km ENE of West Yellowstone, Montana",earthquake
2014-06-03T15:38:38.000Z,60.4179,-148.3272,0,1.5,ml,,,,1.22,ak,ak11281100,2014-06-13T20:30:38.050Z,"44km SSE of Whittier, Alaska",earthquake
2014-06-03T15:37:31.000Z,63.0521,-150.9489,120,1.1,ml,,,,0.29,ak,ak11281098,2014-06-13T20:30:36.842Z,"91km NNW of Talkeetna, Alaska",earthquake
2014-06-03T15:36:24.100Z,44.8137,-110.7537,7.9,1.2,Ml,,252,0.07186522,0.08,uu,uu60071472,2014-06-04T17:57:11.159Z,"32km ENE of West Yellowstone, Montana",earthquake
2014-06-03T15:34:15.000Z,61.1573,-146.8816,0,1.4,ml,,,,1.13,ak,ak11280984,2014-06-13T20:30:35.638Z,"28km W of Valdez, Alaska",earthquake
2014-06-03T15:32:39.000Z,63.5416,-151.0396,6.6,1.7,ml,,,,0.71,ak,ak11280981,2014-06-13T20:30:34.163Z,"105km W of Cantwell, Alaska",earthquake
2014-06-03T15:30:30.000Z,64.5422,-150.1248,0.5,1.2,ml,,,,0.81,ak,ak11280979,2014-06-13T20:30:32.924Z,"48km W of North Nenana, Alaska",earthquake
2014-06-03T15:30:05.000Z,60.4364,-151.6396,72.3,0.9,ml,9,71.9999942400005,,0.45,ak,ak11290736,2014-06-13T20:31:48.824Z,"Kenai Peninsula, Alaska",earthquake
2014-06-03T15:29:31.500Z,19.1979,-67.2413,7,3.1,Md,15,234,0.73661853,0.25,pr,pr14154007,2014-06-03T23:32:04.589Z,"79km N of San Antonio, Puerto Rico",earthquake
2014-06-03T15:17:45.900Z,44.7863,-110.7687,3.8,1.1,Ml,,226.8,0.05389892,0.06,uu,uu60071467,2014-06-09T17:02:56.750Z,"29km ENE of West Yellowstone, Montana",earthquake
2014-06-03T15:15:06.000Z,65.5935,-144.7619,14.1,1.6,ml,,,,0.89,ak,ak11280976,2014-06-13T20:30:30.661Z,"14km NNW of Circle Hot Springs Station, Alaska",earthquake
2014-06-03T15:14:40.100Z,44.8125,-110.7522,9,1,Md,,252,0.07186522,0.08,uu,uu60071462,2014-06-09T16:57:41.702Z,"32km ENE of West Yellowstone, Montana",earthquake
2014-06-03T15:11:39.000Z,66.2423,-149.9695,14.2,1,ml,8,140.399988768001,,0.78,ak,ak11280977,2014-06-13T20:31:19.744Z,"northern Alaska",earthquake
2014-06-03T15:08:48.870Z,35.1125,-118.931,11.48,1.73,ml,27,97,0.08396,0.17,ci,ci15508345,2014-06-04T15:11:07.610Z,"14km SW of Arvin, California",earthquake
2014-06-03T15:07:21.110Z,35.4208333,-117.7425,8.52,1.52,ml,31,71,0.07656,0.21,ci,ci15508337,2014-06-04T00:47:34.260Z,"23km SSW of Ridgecrest, California",earthquake
2014-06-03T15:00:37.500Z,38.7616653,-122.7320023,2.05,1.21,md,17,61,0.01325,0.03,nc,nc72231671,2014-06-03T19:12:07.112Z,"2km SE of The Geysers, California",earthquake
2014-06-03T14:58:36.790Z,35.73,-121.1175,7.04,1.06,md,21,88,0.03152,0.06,nc,nc72231666,2014-06-07T01:22:02.529Z,"Central California",earthquake
2014-06-03T14:54:02.100Z,44.7977,-110.7502,4.4,0.8,Md,,244.8,0.07186522,0.06,uu,uu60071457,2014-06-09T16:53:06.660Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T14:53:00.800Z,38.7382,-122.9278,4.2,0.8,Md,35,75.6,0.07186522,0.06,nc,nc72231661,2014-06-11T00:06:16.230Z,"10km SE of Cloverdale, California",earthquake
2014-06-03T14:50:45.800Z,44.7965,-110.7595,5.1,1.6,Ml,,241.2,0.06288207,0.16,uu,uu60071452,2014-06-04T17:44:21.057Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T14:50:24.600Z,38.8105,-122.826,2.3,0.7,Md,13,97.2,0,0.03,nc,nc72231656,2014-06-03T15:17:05.268Z,"7km WNW of The Geysers, California",earthquake
2014-06-03T14:48:36.390Z,34.2363333,-116.7498333,10.53,0.92,ml,21,143,0.1439,0.12,ci,ci15508329,2014-06-04T00:41:58.850Z,"9km ESE of Big Bear City, California",earthquake
2014-06-03T14:47:46.800Z,44.8085,-110.7552,7.5,1.8,Ml,,248.4,0.07186522,0.08,uu,uu60071447,2014-06-04T17:37:35.993Z,"32km ENE of West Yellowstone, Montana",earthquake
2014-06-03T14:46:40.000Z,64.9881,-148.8277,9.2,0.4,ml,,,,0.21,ak,ak11280972,2014-06-13T20:30:28.138Z,"41km WNW of Ester, Alaska",earthquake
2014-06-03T14:28:19.200Z,38.7917,-122.769,3.6,0.6,Md,9,136.8,0.02694946,0.02,nc,nc72231651,2014-06-03T14:54:05.128Z,"1km NW of The Geysers, California",earthquake
2014-06-03T14:27:24.000Z,63.4565,-153.3983,13,0.7,ml,6,161.999987040001,,0.48,ak,ak11290732,2014-06-13T20:31:47.469Z,"Central Alaska",earthquake
2014-06-03T14:23:11.000Z,60.4619,-146.7006,15,1.5,ml,,,,0.67,ak,ak11280936,2014-06-13T20:30:26.689Z,"52km W of Cordova, Alaska",earthquake
2014-06-03T14:17:26.000Z,63.3854,-151.7081,6.1,0.8,ml,,,,0.48,ak,ak11280935,2014-06-13T20:32:38.628Z,"137km W of Cantwell, Alaska",earthquake
2014-06-03T14:09:53.903Z,38.5711,-118.4362,7.3102,0.97,ml,11,93.3,0.088,0.1183,nn,nn00448133,2014-06-04T18:34:20.000Z,"17km ENE of Hawthorne, Nevada",earthquake
2014-06-03T14:09:34.300Z,44.8008,-110.7597,4.6,1,Ml,,244.8,0.06288207,0.14,uu,uu60071442,2014-06-04T17:31:55.928Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T14:01:13.500Z,44.8112,-110.7472,9.6,1.5,Ml,,252,0.08084838,0.09,uu,uu60071437,2014-06-04T17:24:10.859Z,"32km ENE of West Yellowstone, Montana",earthquake
2014-06-03T13:54:13.400Z,37.6567,-118.85,6.3,0.6,Md,26,97.2,0.01796631,0.05,nc,nc72231646,2014-06-12T02:57:50.550Z,"10km E of Mammoth Lakes, California",earthquake
2014-06-03T13:52:16.000Z,67.7094,-162.1309,10,1.9,ml,5,154.799987616001,,0.73,ak,ak11290729,2014-06-13T20:31:46.153Z,"northern Alaska",earthquake
2014-06-03T13:51:55.430Z,36.1121667,-118.0548333,0.55,2.61,ml,30,78,0.162,0.12,ci,ci15508313,2014-06-03T23:21:14.168Z,"51km NE of Kernville, California",earthquake
2014-06-03T13:50:31.000Z,44.7943,-110.766,4.9,1.5,Md,,295.2,0.06288207,0.06,uu,uu60071432,2014-06-09T16:48:51.602Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T13:48:49.700Z,44.784,-110.7595,2.2,1,Ml,,226.8,0.06288207,0.14,uu,uu60071427,2014-06-09T16:45:11.548Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T13:47:59.000Z,61.5871,-149.8129,53.3,1.1,ml,,,,0.34,ak,ak11280933,2014-06-13T20:30:25.459Z,"4km S of Houston, Alaska",earthquake
2014-06-03T13:43:40.800Z,38.9548,-111.3797,3.3,0.9,Ml,,201.6,0.1706799,0.05,uu,uu60071422,2014-06-09T16:40:31.506Z,"26km SW of Ferron, Utah",earthquake
2014-06-03T13:40:31.000Z,67.6769,-162.2395,7.9,1.8,ml,7,104.399991648001,,0.74,ak,ak11290727,2014-06-13T20:31:44.850Z,"northern Alaska",earthquake
2014-06-03T13:40:22.100Z,37.6593,-118.8497,6.2,1.3,Md,30,104.4,0.02694946,0.04,nc,nc72231631,2014-06-05T00:14:04.784Z,"10km E of Mammoth Lakes, California",earthquake
2014-06-03T13:34:15.500Z,37.6583,-118.8498,6.3,1.7,Md,36,100.8,0.02694946,0.05,nc,nc72231626,2014-06-10T06:52:09.000Z,"10km E of Mammoth Lakes, California",earthquake
2014-06-03T13:23:55.900Z,44.7917,-110.7628,4.8,0.8,Md,,237.6,0.06288207,0.02,uu,uu60005280,2014-06-09T16:35:51.461Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T13:23:47.700Z,44.7873,-110.7605,3.2,0.2,Md,,230.4,0.06288207,0.03,uu,uu60071412,2014-06-09T16:32:46.428Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T13:20:30.400Z,37.7152,-122.1082,4.8,1.3,Md,21,61.2,0.00898315,0.08,nc,nc72231616,2014-06-04T21:51:08.489Z,"2km NNE of Ashland, California",earthquake
2014-06-03T13:14:02.000Z,60.2189,-141.224,0,1.3,ml,,,,0.84,ak,ak11280932,2014-06-13T20:30:24.502Z,"69km ENE of Cape Yakataga, Alaska",earthquake
2014-06-03T13:08:50.300Z,44.7867,-110.7705,4.7,2.2,Ml,,104.4,0.05389892,0.15,uu,uu60071407,2014-06-04T17:15:25.766Z,"29km ENE of West Yellowstone, Montana",earthquake
2014-06-03T13:07:26.688Z,37.3665,-117.0669,20.5808,0.5,ml,8,285.83,0.354,0.0948,nn,nn00448160,2014-06-03T18:35:42.000Z,"40km SSE of Goldfield, Nevada",earthquake
2014-06-03T13:07:11.000Z,65.104,-149.0244,11.7,0.9,ml,,,,0.85,ak,ak11280928,2014-06-13T20:30:23.116Z,"55km WNW of Ester, Alaska",earthquake
2014-06-03T13:05:38.000Z,44.8013,-110.7603,7.1,2.1,Ml,,212.4,0.06288207,0.14,uu,uu60071402,2014-06-04T17:06:05.674Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T13:01:07.000Z,61.2655,-147.7145,0,0.9,ml,,,,0.5,ak,ak11280925,2014-06-13T20:31:57.327Z,"74km WNW of Valdez, Alaska",earthquake
2014-06-03T13:00:00.300Z,36.7747,-121.3602,5.5,1.3,Md,41,39.6,0.00898315,0.09,nc,nc72231606,2014-06-10T06:25:08.932Z,"4km S of Ridgemark, California",earthquake
2014-06-03T12:58:56.000Z,54.0386,-164.7057,51.4,2,ml,17,201.599983872001,,0.32,ak,ak11280891,2014-06-13T20:31:18.563Z,"Unimak Island region, Alaska",earthquake
2014-06-03T12:53:19.700Z,38.8145,-122.8195,3.6,1.4,Md,28,79.2,0.00898315,0.03,nc,nc72231601,2014-06-03T15:46:10.404Z,"6km NW of The Geysers, California",earthquake
2014-06-03T12:52:27.000Z,63.485,-146.1115,8.7,0.9,ml,,,,0.84,ak,ak11280889,2014-06-13T20:31:56.073Z,"61km SW of Deltana, Alaska",earthquake
2014-06-03T12:32:26.000Z,18.6592,-66.9468,68,2.5,Md,18,226.8,0.24524007,0.23,pr,pr14154004,2014-06-03T20:36:46.166Z,"19km NNE of Isabela, Puerto Rico",earthquake
2014-06-03T12:28:29.000Z,60.1839,-141.3544,0,1.3,ml,,,,0.68,ak,ak11280885,2014-06-13T20:31:59.955Z,"61km ENE of Cape Yakataga, Alaska",earthquake
2014-06-03T12:23:22.000Z,50.5793,-173.4695,16.5,2.5,ml,9,309.599975232002,,0.19,ak,ak11290720,2014-06-13T20:31:43.652Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2014-06-03T12:16:38.500Z,44.7937,-110.7618,5.4,0.9,Ml,,237.6,0.06288207,0.14,uu,uu60071397,2014-06-09T16:27:36.376Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T12:09:57.890Z,36.743,-121.2151667,8.1,0.66,md,23,131,0.04409,0.06,nc,nc72231596,2014-06-11T00:02:02.040Z,"15km ESE of Ridgemark, California",earthquake
2014-06-03T12:08:34.800Z,19.4795,-155.5797,3,0.6,Md,,151.2,0.00898315,0.08,hv,hv60706756,2014-06-03T15:02:18.780Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-06-03T12:07:43.500Z,37.6598,-118.8467,6.3,0.5,Md,22,147.6,0.02694946,0.04,nc,nc72231591,2014-06-06T23:59:06.264Z,"11km E of Mammoth Lakes, California",earthquake
2014-06-03T12:04:36.780Z,33.9878333,-116.5618333,10.35,1.23,ml,50,41,0.05344,0.13,ci,ci15508305,2014-06-03T23:14:19.640Z,"6km WNW of Desert Hot Springs, California",earthquake
2014-06-03T12:03:18.300Z,44.7967,-110.7627,4.6,1.4,Ml,,230.4,0.06288207,0.16,uu,uu60071392,2014-06-04T16:57:50.604Z,"30km ENE of West Yellowstone, Montana",earthquake
2014-06-03T12:00:23.900Z,44.7878,-110.7545,4.5,1.4,Ml,,201.6,0.07186522,0.16,uu,uu60071387,2014-06-04T16:46:30.516Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T11:58:01.300Z,18.8498,-64.8961,5,1.9,Md,3,324,0.49856498,0.33,pr,pr14154006,2014-06-03T17:37:22.241Z,"56km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-06-03T11:56:16.000Z,44.8348,-110.7362,6.9,0.4,Md,,266.4,0.08983153,0.11,uu,uu60005275,2014-06-09T16:19:51.313Z,"34km ENE of West Yellowstone, Montana",earthquake
2014-06-03T11:55:37.400Z,44.8307,-110.7363,6.8,1.6,Ml,,266.4,0.08983153,0.07,uu,uu60071382,2014-06-09T16:14:11.264Z,"34km ENE of West Yellowstone, Montana",earthquake
2014-06-03T11:54:02.000Z,61.0709,-148.3636,0,1.1,ml,6,115.199990784001,,0.38,ak,ak11280854,2014-06-13T20:31:17.317Z,"Southern Alaska",earthquake
2014-06-03T11:53:49.500Z,44.8038,-110.7542,6.4,2.1,Ml,,216,0.07186522,0.15,uu,uu60071377,2014-06-04T16:41:20.469Z,"31km ENE of West Yellowstone, Montana",earthquake
2014-06-03T11:45:19.600Z,38.9512,-111.3802,1.3,1.1,Ml,,144,0.16169675,0.07,uu,uu60071372,2014-06-09T16:07:26.206Z,"26km SW of Ferron, Utah",earthquake
2014-06-03T11:42:44.600Z,44.8137,-110.7473,8.3,1.4,Ml,,252,0.08084838,0.1,uu,uu60071367,2014-06-04T16:32:10.377Z,"32km ENE of West Yellowstone, Montana",earthquake
